Recid,Candidate Counter,Election Counter,Candidate Name,Candidate Party,Candidate Vote,Candidate Position,Candidate Female,Candidate Incumbent,Party Preference,Gender Preference,Incumbency Preference,Ward Counter,Election Year,Vacancies,Electorate,Turnout,Ballots,Total Party Preferences,Total Gender Preferences,Total Incumbency Preferences,BottomTier Counter,Ward Name,1971 Zone ID,1981 Zone ID,1991 Zone ID,2001 Zone ID,1968 Constituency ID,1983 Constituency ID,1997 Constituency ID,Ward Class,BottomTier Name,BottomTier Class,BottomTierType,TopTier Administrator,TopTier Name,County Name,Region Name,Country Name
301839,302060,88725,Reynolds E.,Lib,2063,4,0,0,0,0,0,22058,1973,2,17839,0,0,7090,8186,7090,736,Liverpool No.33 (Woolton West),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301837,302058,88725,Jones K.,LAB,1155,5,1,0,1,1,1,22058,1973,2,17839,0,0,7090,8186,7090,736,Liverpool No.33 (Woolton West),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301835,302056,88725,Changer J.,LAB,1096,6,0,0,0,1,0,22058,1973,2,17839,0,0,7090,8186,7090,736,Liverpool No.33 (Woolton West),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301546,301767,88638,McGurk F.,LAB,2018,1,0,0,1,1,1,22029,1973,1,13161,39.6,5212,5214,5214,5214,736,Liverpool No.4 (Anfield),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301547,301768,88638,Wilmington J.,Lib,1739,2,0,0,1,1,1,22029,1973,1,13161,39.6,5212,5214,5214,5214,736,Liverpool No.4 (Anfield),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301545,301766,88638,Jones L.,CON,1457,3,0,0,1,1,1,22029,1973,1,13161,39.6,5212,5214,5214,5214,736,Liverpool No.4 (Anfield),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301556,301777,88641,Wood N.,Lib,2815,1,0,0,1,1,1,22030,1973,1,14434,33.5,4835,4830,4830,4830,736,Liverpool No.5 (Arundel),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301555,301776,88641,Kendrick J.,CON,1042,2,0,0,1,1,1,22030,1973,1,14434,33.5,4835,4830,4830,4830,736,Liverpool No.5 (Arundel),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301554,301775,88641,Gaier F.,LAB,973,3,0,0,1,1,1,22030,1973,1,14434,33.5,4835,4830,4830,4830,736,Liverpool No.5 (Arundel),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301565,301786,88644,Chivall P.,Lib,1551,1,0,0,1,1,1,22031,1973,1,11443,29.6,3387,3384,3384,3384,736,Liverpool No.6 (Breckfield & St. Dominic),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301567,301788,88644,Williams L.,LAB,1207,2,0,0,1,1,1,22031,1973,1,11443,29.6,3387,3384,3384,3384,736,Liverpool No.6 (Breckfield & St. Dominic),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301566,301787,88644,Jacques K.,CON,626,3,0,0,1,1,1,22031,1973,1,11443,29.6,3387,3384,3384,3384,736,Liverpool No.6 (Breckfield & St. Dominic),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301575,301796,88647,Johnston R.,Lib,3186,1,0,0,1,1,1,22032,1973,1,12358,41.7,5153,5148,5148,5148,736,Liverpool No.7 (Broadgreen),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301576,301797,88647,Sanders L.,CON,1051,2,0,0,1,1,1,22032,1973,1,12358,41.7,5153,5148,5148,5148,736,Liverpool No.7 (Broadgreen),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301574,301795,88647,Burke F.,LAB,911,3,0,0,1,1,1,22032,1973,1,12358,41.7,5153,5148,5148,5148,736,Liverpool No.7 (Broadgreen),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301585,301806,88650,Parry J.,LAB,2169,1,0,0,1,1,1,22033,1973,1,12362,23.1,2856,2858,2858,2858,736,Liverpool No.8 (Central & Everton),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301583,301804,88650,Charles R.,CON,421,2,0,0,1,1,1,22033,1973,1,12362,23.1,2856,2858,2858,2858,736,Liverpool No.8 (Central & Everton),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301584,301805,88650,Dooley A.,Save,268,3,0,0,1,1,1,22033,1973,1,12362,23.1,2856,2858,2858,2858,736,Liverpool No.8 (Central & Everton),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301597,301818,88653,Limont W.,Lib,4289,1,0,0,1,1,1,22034,1973,2,19102,0,0,8299,9254,8299,736,Liverpool No.9 (Childwall),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301598,301819,88653,Smyth W.,Lib,3807,2,0,0,0,0,0,22034,1973,2,19102,0,0,8299,9254,8299,736,Liverpool No.9 (Childwall),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301595,301816,88653,Henry de Boer C.,CON,2963,3,0,0,1,1,1,22034,1973,2,19102,0,0,8299,9254,8299,736,Liverpool No.9 (Childwall),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301593,301814,88653,Bushell D.,CON,2885,4,0,0,0,0,0,22034,1973,2,19102,0,0,8299,9254,8299,736,Liverpool No.9 (Childwall),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301594,301815,88653,Caplan L.,LAB,1047,5,0,0,1,1,1,22034,1973,2,19102,0,0,8299,9254,8299,736,Liverpool No.9 (Childwall),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301596,301817,88653,Kelly E.,LAB,955,6,1,0,0,1,0,22034,1973,2,19102,0,0,8299,9254,8299,736,Liverpool No.9 (Childwall),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301935,302156,88761,Baird H.,LAB,2461,1,0,0,1,1,1,22070,1973,1,13240,31,4104,4104,4104,4104,738,Bootle No.1,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301936,302157,88761,Morris F.,CON,1508,2,0,0,1,1,1,22070,1973,1,13240,31,4104,4104,4104,4104,738,Bootle No.1,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301937,302158,88761,Watts A.,Comm,135,3,0,0,1,1,1,22070,1973,1,13240,31,4104,4104,4104,4104,738,Bootle No.1,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301947,302168,88764,Wiseman W.,LAB,2103,1,0,0,1,1,1,22071,1973,1,11509,25.9,2981,2982,2982,2982,738,Bootle No.2,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301946,302167,88764,Rogerson R.,CON,687,2,0,0,1,1,1,22071,1973,1,11509,25.9,2981,2982,2982,2982,738,Bootle No.2,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301945,302166,88764,Byrne J.,Comm,192,3,0,0,1,1,1,22071,1973,1,11509,25.9,2981,2982,2982,2982,738,Bootle No.2,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301958,302179,88767,Hillen B.,LAB,4028,1,0,0,1,1,1,22072,1973,2,24169,0,0,6684,6684,6684,738,Bootle No.3,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301960,302181,88767,Weston A.,LAB,3906,2,0,0,0,0,0,22072,1973,2,24169,0,0,6684,6684,6684,738,Bootle No.3,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301957,302178,88767,Halliwell G.,CON,2261,3,0,0,1,1,1,22072,1973,2,24169,0,0,6684,6684,6684,738,Bootle No.3,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301955,302176,88767,Borrows J.,CON,2147,4,0,0,0,0,0,22072,1973,2,24169,0,0,6684,6684,6684,738,Bootle No.3,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301959,302180,88767,Morris R.,Comm,395,5,0,0,1,1,1,22072,1973,2,24169,0,0,6684,6684,6684,738,Bootle No.3,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301956,302177,88767,Fenn T.,Comm,341,6,0,0,0,0,0,22072,1973,2,24169,0,0,6684,6684,6684,738,Bootle No.3,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301973,302194,88770,Goldrein N.,CON,2309,1,0,0,1,1,1,22073,1973,1,12423,42.1,5230,5226,5226,5226,738,Crosby No.1,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301972,302193,88770,Connell J.,RES,1953,2,0,0,1,1,1,22073,1973,1,12423,42.1,5230,5226,5226,5226,738,Crosby No.1,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301974,302195,88770,Kelly M.,LAB,964,3,0,0,1,1,1,22073,1973,1,12423,42.1,5230,5226,5226,5226,738,Crosby No.1,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301983,302204,88773,Hyam L.,LAB,1683,1,0,0,1,1,1,22074,1973,1,10731,36.2,3885,3883,3883,3883,738,Crosby No.2,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301982,302203,88773,Fjortoft H.,Lib,1118,2,1,0,1,1,1,22074,1973,1,10731,36.2,3885,3883,3883,3883,738,Crosby No.2,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301981,302202,88773,Atherton J.,CON,1082,3,0,0,1,1,1,22074,1973,1,10731,36.2,3885,3883,3883,3883,738,Crosby No.2,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301992,302213,88776,Tickle A.,RES,1607,1,0,0,1,1,1,22075,1973,1,9676,41.2,3987,3983,3983,3983,738,Crosby No.3,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301990,302211,88776,Bennett W.,CON,1472,2,0,0,1,1,1,22075,1973,1,9676,41.2,3987,3983,3983,3983,738,Crosby No.3,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301991,302212,88776,Jones J.,LAB,904,3,0,0,1,1,1,22075,1973,1,9676,41.2,3987,3983,3983,3983,738,Crosby No.3,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301999,302220,88779,Prichard F.,CON,2827,1,0,0,1,1,1,22076,1973,1,9075,53.6,4864,4861,4861,4861,738,Crosby No.4,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301998,302219,88779,Hill M.,Lib,2034,2,0,0,1,1,1,22076,1973,1,9075,53.6,4864,4861,4861,4861,738,Crosby No.4,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302007,302228,88782,Thompson K.,CON,4691,1,0,0,1,1,1,22077,1973,1,16537,37.9,6268,6266,6266,6266,738,Formby,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302006,302227,88782,Riley A.,LAB,1575,2,0,0,1,1,1,22077,1973,1,16537,37.9,6268,6266,6266,6266,738,Formby,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302014,302235,88785,Brady O.,LAB,3575,1,0,0,1,1,1,22078,1973,1,16515,37.3,6160,6156,6156,6156,738,Litherland,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302015,302236,88785,Lloyd R.,CON,2401,2,0,0,1,1,1,22078,1973,1,16515,37.3,6160,6156,6156,6156,738,Litherland,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302016,302237,88785,Wenton A.,Comm,180,3,0,0,1,1,1,22078,1973,1,16515,37.3,6160,6156,6156,6156,738,Litherland,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302025,302246,88788,Hartley J.,CON,2527,1,0,0,1,1,1,22079,1973,1,13418,39.2,5260,5264,5264,5264,738,Southport No.1,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302023,302244,88788,Corlett W.,Lib,1994,2,0,0,1,1,1,22079,1973,1,13418,39.2,5260,5264,5264,5264,738,Southport No.1,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302024,302245,88788,Entwistle J.,LAB,743,3,0,0,1,1,1,22079,1973,1,13418,39.2,5260,5264,5264,5264,738,Southport No.1,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302034,302255,88791,Martland H.,CON,1754,1,0,0,1,1,1,22080,1973,1,11286,40.7,4593,4589,4589,4589,738,Southport No.2,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302033,302254,88791,Corcoran J.,LAB,1595,2,0,0,1,1,1,22080,1973,1,11286,40.7,4593,4589,4589,4589,738,Southport No.2,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302035,302256,88791,McCabe J.,Lib,1240,3,0,0,1,1,1,22080,1973,1,11286,40.7,4593,4589,4589,4589,738,Southport No.2,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302043,302264,88794,Simms Mitchell J.,CON,1726,1,0,0,1,1,1,22081,1973,1,9023,30,2707,2711,2711,2711,738,Southport No.3,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302042,302263,88794,Collins D.,Lib,985,2,0,0,1,1,1,22081,1973,1,9023,30,2707,2711,2711,2711,738,Southport No.3,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302048,302269,88797,Fearn R.,Lib,2510,1,0,0,1,1,1,22082,1973,1,11406,45.8,5224,5220,5220,5220,738,Southport No.4,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302050,302271,88797,Pogson B.,CON,1424,2,1,0,1,1,1,22082,1973,1,11406,45.8,5224,5220,5220,5220,738,Southport No.4,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302049,302270,88797,McNeany K.,LAB,1286,3,0,0,1,1,1,22082,1973,1,11406,45.8,5224,5220,5220,5220,738,Southport No.4,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302058,302279,88800,Leech J.,CON,2484,1,1,0,1,1,1,22083,1973,1,10525,53.8,5662,5665,5665,5665,738,Southport No.5,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302057,302278,88800,Handley P.,Lib,1773,2,0,0,1,1,1,22083,1973,1,10525,53.8,5662,5665,5665,5665,738,Southport No.5,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302056,302277,88800,Auger M.,LAB,1408,3,1,0,1,1,1,22083,1973,1,10525,53.8,5662,5665,5665,5665,738,Southport No.5,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302066,302287,88803,Walton G.,CON,2150,1,0,0,1,1,1,22084,1973,1,10436,36.2,3778,3775,3775,3775,738,Southport No.6,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302065,302286,88803,Jackson C.,Lib,1625,2,0,0,1,1,1,22084,1973,1,10436,36.2,3778,3775,3775,3775,738,Southport No.6,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302072,302293,88806,Birch A.,CON,1905,1,0,0,1,1,1,22085,1973,1,9367,47,4402,4401,4401,4401,738,West Lancashire No.1,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302073,302294,88806,Deeks F.,RES,1487,2,0,0,1,1,1,22085,1973,1,9367,47,4402,4401,4401,4401,738,West Lancashire No.1,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302074,302295,88806,James I.,LAB,1009,3,0,0,1,1,1,22085,1973,1,9367,47,4402,4401,4401,4401,738,West Lancashire No.1,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302079,302300,88809,Currall C.,CON,1915,1,0,0,1,1,1,22086,1973,1,13100,45.4,5947,5952,5952,5952,738,West Lancashire No.2,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302082,302303,88809,Howard J.,LAB,1831,2,0,0,1,1,1,22086,1973,1,13100,45.4,5947,5952,5952,5952,738,West Lancashire No.2,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302080,302301,88809,Geddes J.,RES,1408,3,0,0,1,1,1,22086,1973,1,13100,45.4,5947,5952,5952,5952,738,West Lancashire No.2,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302081,302302,88809,Hancock L.,IND,798,4,0,0,1,1,1,22086,1973,1,13100,45.4,5947,5952,5952,5952,738,West Lancashire No.2,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302088,302309,88812,Dykins F.,CON,1519,1,1,0,1,1,1,22087,1973,1,9200,41.8,3846,3848,3848,3848,738,West Lancashire No.3,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302090,302311,88812,Nield P.,RES,1249,2,0,0,1,1,1,22087,1973,1,9200,41.8,3846,3848,3848,3848,738,West Lancashire No.3,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302089,302310,88812,Marshall W.,LAB,1080,3,0,0,1,1,1,22087,1973,1,9200,41.8,3846,3848,3848,3848,738,West Lancashire No.3,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301854,302075,88728,Finney R.,LAB,2926,1,0,0,1,1,1,22059,1973,1,11022,31.7,3494,3493,3493,3493,737,Haydock,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301853,302074,88728,Chapman B.,CON,567,2,1,0,1,1,1,22059,1973,1,11022,31.7,3494,3493,3493,3493,737,Haydock,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301859,302080,88731,Conheeney O.,LAB,3874,1,0,0,1,1,1,22060,1973,1,16022,46.4,7434,7435,7435,7435,737,Newton Le Willows,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301860,302081,88731,St. Leger Sherlock A.,Lib,3561,2,0,0,1,1,1,22060,1973,1,16022,46.4,7434,7435,7435,7435,737,Newton Le Willows,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301868,302089,88734,Berry A.,CON,3167,1,1,0,1,1,1,22061,1973,1,14053,42.1,5916,5918,5918,5918,737,Rainford,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301867,302088,88734,Bentham A.,LAB,2751,2,0,0,1,1,1,22061,1973,1,14053,42.1,5916,5918,5918,5918,737,Rainford,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301876,302097,88737,Williams W.,LAB,1801,1,0,0,1,1,1,22062,1973,1,10259,36.9,3786,3783,3783,3783,737,St. Helens No.1,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301874,302095,88737,Hand J.,CON,1371,2,0,0,1,1,1,22062,1973,1,10259,36.9,3786,3783,3783,3783,737,St. Helens No.1,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301875,302096,88737,Wagstaff W.,Lib,611,3,0,0,1,1,1,22062,1973,1,10259,36.9,3786,3783,3783,3783,737,St. Helens No.1,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301883,302104,88740,Harvey T.,LAB,2005,1,0,0,1,1,1,22063,1973,1,11760,28.7,3375,3372,3372,3372,737,St. Helens No.2 (East Sutton),,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301884,302105,88740,Lycott A.,Lib,1367,2,0,0,1,1,1,22063,1973,1,11760,28.7,3375,3372,3372,3372,737,St. Helens No.2 (East Sutton),,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301893,302114,88743,Rimmer H.,LAB,2793,1,0,0,1,1,1,22064,1973,1,15565,27.7,4312,4299,4299,4299,737,St. Helens No.3,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301892,302113,88743,Benbow N.,Lib,1506,2,0,0,1,1,1,22064,1973,1,15565,27.7,4312,4299,4299,4299,737,St. Helens No.3,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301901,302122,88746,Morris J.,LAB,2407,1,0,0,1,1,1,22065,1973,1,13452,34.4,4627,4631,4631,4631,737,St. Helens No.4,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301900,302121,88746,Martin C.,CON,2224,2,0,0,1,1,1,22065,1973,1,13452,34.4,4627,4631,4631,4631,737,St. Helens No.4,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301908,302129,88749,Forshaw T.,LAB,1465,1,0,0,1,1,1,22066,1973,1,8471,29,2457,2454,2454,2454,737,St. Helens No.5,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301909,302130,88749,Penketh F.,CON,989,2,0,0,1,1,1,22066,1973,1,8471,29,2457,2454,2454,2454,737,St. Helens No.5,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301915,302136,88752,Mernagh F.,LAB,3226,1,0,0,1,1,1,22067,1973,1,16313,22.7,3703,3711,3711,3711,737,St. Helens No.6 (Parr) ( E.p. 18.6.,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301914,302135,88752,Lenahan P.,Comm,485,2,0,0,1,1,1,22067,1973,1,16313,22.7,3703,3711,3711,3711,737,St. Helens No.6 (Parr) ( E.p. 18.6.,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301923,302144,88755,Brownlow G.,CON,2819,1,0,0,1,1,1,22068,1973,1,9404,40.9,3846,3843,3843,3843,737,Whiston No.2,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301922,302143,88755,Bishop R.,LAB,1024,2,0,0,1,1,1,22068,1973,1,9404,40.9,3846,3843,3843,3843,737,Whiston No.2,,,,,,,,,St Helens,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
